0.0,0.0
0.01,-0.0005084103450418541
0.02,-0.0010168206900837082
0.03,-0.0012457377407201773
0.04,-0.0012309939705905633
0.05,-0.0012162502004609492
0.06,-0.0012015064303313352
0.07,-0.001186762660201721
0.08,-0.0011720188900721069
0.09,-0.001157275119942493
0.1,-0.0011425313498128788
0.11,-0.0011277875796832648
0.12,-0.0011130438095536507
0.13,-0.001112139624125929
0.14,-0.0011120377334627918
0.15,-0.0011119358427996544
0.16,-0.0011118339521365172
0.17,-0.0011117320614733798
0.18,-0.0011116301708102426
0.19,-0.0011115282801471052
0.2,-0.0011085182063091503
0.21,-0.0010978014470563898
0.22,-0.001087084687803629
0.23,-0.0010763679285508685
0.24,-0.0010656511692981078
0.25,-0.001054934410045347
0.26,-0.0010442176507925865
0.27,-0.0010335008915398258
0.28,-0.001022784132287065
0.29,-0.0010120673730343046
0.3,-0.0010013506137815438
0.31,-0.0009906338545287833
0.32,-0.0009799170952760226
0.33,-0.000969200336023262
0.34,-0.0009584835767705014
0.35000000000000003,-0.0009477668175177406
0.36,-0.0009370500582649801
0.37,-0.0009263206736420958
0.38,-0.0009100740022198596
0.39,-0.0008938273307976234
0.4,-0.0008775806593753872
0.41000000000000003,-0.000861333987953151
0.42,-0.0008450873165309149
0.43,-0.0008288406451086787
0.44,-0.0008125939736864424
0.45,-0.0007963473022642063
0.46,-0.00078010063084197
0.47000000000000003,-0.0007638539594197339
0.48,-0.0007476072879974977
0.49,-0.0007313606165752615
0.5,-0.0007151139451530253
0.51,-0.0006988672737307891
0.52,-0.0006826206023085529
0.53,-0.0006663739308863167
0.54,-0.0006501272594640804
0.55,-0.0006338805880418442
0.56,-0.000617633916619608
0.5700000000000001,-0.0006013872451973718
0.58,-0.0005851405737751357
0.59,-0.0005688939023528997
0.6,-0.0005526472309306633
0.61,-0.0005644522253934191
0.62,-0.0005765811420946253
0.63,-0.0005887100587958316
0.64,-0.0006008389754970378
0.65,-0.000612967892198244
0.66,-0.0006250968088994501
0.67,-0.0006372257256006563
0.68,-0.0006493546423018625
0.6900000000000001,-0.0006614835590030687
0.7000000000000001,-0.0006736124757042749
0.71,-0.000685741392405481
0.72,-0.0006978703091066871
0.73,-0.0007099992258078934
0.74,-0.0007221281425090996
0.75,-0.0007342570592103058
0.76,-0.000746385975911512
0.77,-0.0007585148926127182
0.78,-0.0007706438093139244
0.79,-0.0007827727260151305
0.8,-0.0007949016427163367
0.81,-0.0008070305594175429
0.8200000000000001,-0.0008191594761187491
0.8300000000000001,-0.0008312883928199553
0.84,-0.0008434173095211615
0.85,-0.0008555462262223677
0.86,-0.0008676751429235738
0.87,-0.0008779764146424895
0.88,-0.0008779764146424895
0.89,-0.0008779764146424895
0.9,-0.0008779764146424895
0.91,-0.0008779764146424895
0.92,-0.0008779764146424895
0.93,-0.0008779764146424895
0.9400000000000001,-0.0008779764146424895
0.9500000000000001,-0.0008779764146424895
0.96,-0.0008779764146424895
0.97,-0.0008779764146424895
0.98,-0.0008779764146424895
0.99,-0.0008779764146424895
